Fichier Localisé Social et Fiscal (FiLoSoFi) - Année 2012,,,,,,,,,,,,,,,,,,,,,,,,,
7202,Périgueux,106458.0,230195.0,161890.5,56.5,12332.0,18008.0,24592.0,12260.0,7330.0,10986.0,13540.0,15830.0,20308.0,22944.0,26596.0,33038.0,4.5,6.0,0.3,50.0,3.0,5.9,35.6,5.5
7203,Sarlat-la-Canéda,23709.0,51090.0,36074.9,56.5,11968.0,17636.0,24680.0,12712.0,7578.0,10808.0,13202.0,15418.0,20058.0,22860.0,26794.0,33912.0,4.5,6.0,0.3,43.7,3.4,7.1,37.5,8.3
7204,Bordeaux,523924.0,1194727.0,819277.1,65.8,13978.0,20724.0,28984.0,15006.0,8090.0,12348.0,15464.0,18132.0,23564.0,26922.0,31562.0,39944.0,4.9,6.7,0.3,61.2,3.1,5.7,24.0,6.0
7205,Libourne,48938.0,110704.5,76213.4,55.4,11618.0,17436.0,24206.0,12588.0,6354.0,10238.0,12894.0,15260.0,19810.0,22516.0,26320.0,33256.0,5.2,7.4,0.4,51.8,3.3,7.6,30.2,7.1
7206,Pauillac,22418.0,50076.5,34678.7,57.8,12180.0,17850.0,24558.0,12378.0,7290.0,10786.0,13484.0,15688.0,20166.0,22880.0,26504.0,32920.0,4.5,6.4,0.3,48.1,3.5,7.7,34.6,6.1
7207,La Teste-de-Buch,66533.0,148356.0,102992.6,65.8,14374.0,20282.0,27870.0,13496.0,9362.0,12978.0,15644.0,17930.0,22832.0,25896.0,30292.0,38244.0,4.1,5.6,0.3,49.0,3.1,6.1,34.6,7.2
7208,Dax,78046.0,173688.0,120703.2,61.9,13684.0,19330.0,26294.0,12610.0,8626.0,12272.0,14926.0,17178.0,21660.0,24530.0,28458.0,35786.0,4.1,5.7,0.3,49.9,3.1,6.7,32.9,7.4
7209,Agen,64730.0,145801.5,100627.2,58.5,12338.0,18460.0,25696.0,13358.0,6926.0,10788.0,13668.0,16134.0,20938.0,23882.0,27940.0,35160.0,5.1,6.9,0.3,54.6,3.2,6.7,28.8,6.7
7210,Marmande,38219.0,84814.5,59056.6,53.3,11522.0,17108.0,23682.0,12160.0,6486.0,10244.0,12726.0,14960.0,19452.0,22088.0,25700.0,32356.0,5.0,6.9,0.3,48.4,3.1,7.7,33.7,7.1
7211,Villeneuve-sur-Lot,42174.0,94033.0,65335.9,52.1,11202.0,16726.0,23252.0,12050.0,6406.0,9930.0,12418.0,14562.0,18998.0,21634.0,25202.0,31786.0,5.0,6.9,0.3,44.5,3.7,7.3,36.4,8.1
7212,Bayonne,143366.0,313135.0,218928.3,64.0,14076.0,20086.0,27806.0,13730.0,8858.0,12612.0,15402.0,17740.0,22686.0,25840.0,30254.0,38780.0,4.4,6.2,0.3,51.8,2.9,6.5,30.0,8.8
7213,Oloron-Sainte-Marie,17902.0,39463.5,27606.6,59.6,13392.0,18810.0,25258.0,11866.0,8336.0,12016.0,14500.0,16692.0,21080.0,23734.0,27286.0,33486.0,4.0,5.2,0.3,51.7,2.9,6.1,33.7,5.6
7214,Pau,144112.0,326826.5,225286.8,63.6,13870.0,20164.0,28038.0,14168.0,8440.0,12380.0,15220.0,17682.0,22848.0,26052.0,30492.0,38576.0,4.6,6.1,0.3,56.7,2.6,5.5,29.1,6.1
7301,Foix - Pamiers,49687.0,110120.0,76554.8,55.5,11754.0,17632.0,24292.0,12538.0,6344.0,10310.0,13060.0,15442.0,19958.0,22702.0,26318.0,32746.0,5.2,6.8,0.3,51.3,3.4,6.0,33.5,5.8
7302,Saint-Girons,14959.0,30893.5,22089.5,52.8,10976.0,17230.0,24046.0,13070.0,5504.0,9472.0,12332.0,14908.0,19726.0,22434.0,26066.0,32582.0,5.9,8.0,0.4,44.6,2.9,6.6,39.0,6.9
7303,Millau,26856.0,58548.0,40969.8,54.2,12132.0,17386.0,23846.0,11714.0,7208.0,10774.0,13276.0,15338.0,19594.0,22246.0,25836.0,32208.0,4.5,6.0,0.3,48.2,2.9,7.9,33.0,8.0
7304,Rodez,76372.0,169224.5,117724.9,58.5,12842.0,18378.0,25208.0,12366.0,8492.0,11642.0,14030.0,16260.0,20716.0,23484.0,27226.0,34048.0,4.0,5.5,0.3,50.7,2.2,8.6,30.4,8.1
7305,Villefranche-de-Rouergue,16011.0,35171.5,24632.4,53.4,11712.0,17080.0,23568.0,11856.0,7346.0,10610.0,12802.0,14878.0,19384.0,21948.0,25676.0,32532.0,4.4,6.0,0.3,44.6,2.4,9.0,36.2,7.8
7306,Saint-Gaudens,26813.0,56556.0,40141.5,57.7,12098.0,18064.0,25052.0,12954.0,6878.0,10648.0,13426.0,15822.0,20486.0,23356.0,27134.0,33706.0,4.9,6.6,0.3,47.6,2.9,6.2,37.3,6.0
7307,Auch,50384.0,111530.0,77851.6,56.6,12382.0,18286.0,25461.0,13079.0,7442.0,11072.0,13620.0,16008.0,20716.0,23638.0,27594.0,34902.0,4.7,6.4,0.3,48.1,2.6,8.7,32.7,7.9
7308,Cahors,41405.0,89485.0,63006.5,57.1,12220.0,18286.0,25654.0,13434.0,7150.0,10834.0,13518.0,15880.0,20776.0,23824.0,27868.0,35012.0,4.9,6.5,0.3,46.1,3.1,7.0,37.0,6.8
7309,Figeac,17510.0,37790.5,26606.5,58.1,12806.0,18466.0,25214.0,12408.0,8038.0,11414.0,13984.0,16194.0,20902.0,23582.0,27222.0,33724.0,4.2,5.6,0.3,48.5,2.4,6.6,36.0,6.5
7310,Tarbes - Lourdes,102624.0,222158.5,156006.7,59.3,12758.0,18538.0,25322.0,12564.0,7544.0,11372.0,14040.0,16342.0,20906.0,23656.0,27346.0,33714.0,4.5,5.9,0.3,51.7,3.3,6.3,33.5,5.2
7311,Albi,74511.0,165789.5,115141.8,57.1,12322.0,18322.0,25474.0,13152.0,6914.0,10878.0,13650.0,15992.0,20726.0,23660.0,27678.0,34772.0,5.0,6.8,0.3,50.0,2.9,6.9,33.3,6.9
7312,Castres - Mazamet,57535.0,130857.0,90261.0,55.2,12080.0,17532.0,24070.0,11990.0,6756.0,10640.0,13286.0,15476.0,19776.0,22510.0,26106.0,32906.0,4.9,6.6,0.3,51.8,3.3,6.5,32.6,5.8
7313,Montauban,91984.0,215647.5,146428.3,54.8,11430.0,17502.0,24480.0,13050.0,6048.0,9982.0,12756.0,15162.0,19940.0,22792.0,26478.0,33064.0,5.5,7.3,0.3,54.2,3.5,6.3,29.6,6.4
7401,Tulle,31950.0,66904.0,47660.2,60.3,13152.0,18936.0,25636.0,12484.0,8526.0,11864.0,14412.0,16726.0,21178.0,23968.0,27672.0,33992.0,4.0,5.2,0.3,49.5,2.2,5.8,37.4,5.1
7402,Ussel,13865.0,29014.5,20622.5,57.6,12446.0,17768.0,23928.0,11482.0,7910.0,11240.0,13640.0,15707.0,19840.0,22426.0,25802.0,32218.0,4.1,5.7,0.3,50.6,2.4,6.7,34.0,6.3
7403,Guéret,56025.0,115947.5,82990.6,51.9,11324.0,16810.0,23388.0,12064.0,6712.0,10145.0,12446.0,14602.0,19038.0,21706.0,25372.0,31394.0,4.7,6.3,0.3,46.1,2.7,8.0,37.8,5.4
7404,Limoges,165527.0,354194.0,249201.6,60.5,12764.0,19094.0,26212.0,13448.0,6706.0,11130.0,14174.0,16714.0,21548.0,24438.0,28410.0,35472.0,5.3,7.0,0.3,55.0,2.5,5.2,32.2,5.1
8201,Ambérieu-en-Bugey,39314.0,96621.0,64175.4,67.3,14590.0,20466.0,27506.0,12916.0,9372.0,13174.0,15854.0,18214.0,22914.0,25756.0,29604.0,36414.0,3.9,4.9,0.3,64.2,2.9,4.7,23.4,4.8
8202,Bourg-en-Bresse,54891.0,127865.5,86835.1,66.0,14028.0,19932.0,26908.0,12880.0,8764.0,12606.0,15372.0,17720.0,22336.0,25174.0,29036.0,36324.0,4.1,5.5,0.3,59.6,2.5,5.1,27.2,5.6
8203,Oyonnax,26207.0,64709.5,42989.5,62.4,11802.0,18088.0,24970.0,13168.0,7076.0,10352.0,13212.0,15646.0,20472.0,23368.0,27008.0,33818.0,4.8,6.6,0.3,62.3,3.6,3.5,24.5,6.1
8204,Annonay,22306.0,52297.5,35490.9,61.7,13224.0,18594.0,24538.0,11314.0,8294.0,11840.0,14478.0,16646.0,20604.0,23088.0,26272.0,32238.0,3.9,5.4,0.3,55.9,3.9,4.9,29.4,5.9
8205,Aubenas,42397.0,92474.0,64692.2,54.9,11530.0,17260.0,23972.0,12442.0,6546.0,10160.0,12762.0,15066.0,19538.0,22306.0,25930.0,32386.0,4.9,6.7,0.3,45.7,3.9,6.1,36.6,7.7
8206,Montélimar,77821.0,180696.5,123150.7,59.7,12050.0,18406.0,26128.0,14078.0,6798.0,10516.0,13374.0,15940.0,21050.0,24160.0,28466.0,35798.0,5.3,7.0,0.3,54.5,3.4,5.8,29.4,6.9
8207,Romans-sur-Isère,36166.0,85682.0,57838.2,59.5,12328.0,18308.0,25368.0,13040.0,7022.0,10862.0,13686.0,16038.0,20772.0,23628.0,27548.0,34529.0,4.9,6.6,0.3,57.3,3.3,5.6,27.4,6.4
8208,Valence,147028.0,342039.5,232948.0,60.8,12790.0,18742.0,25916.0,13126.0,7576.0,11306.0,14096.0,16474.0,21212.0,24164.0,28054.0,35290.0,4.7,6.3,0.3,56.5,3.3,5.7,28.2,6.3
8209,Bourgoin-Jallieu,84516.0,217569.0,142112.0,64.8,13624.0,19692.0,26730.0,13106.0,8320.0,12133.0,14968.0,17406.0,22122.0,25000.0,28853.0,35662.0,4.3,5.6,0.3,66.0,3.4,4.2,21.7,4.7
8210,Grenoble,335045.0,787573.5,533548.8,67.9,14388.0,21114.0,29404.0,15016.0,8666.0,12798.0,15856.0,18490.0,23944.0,27322.0,31912.0,40136.0,4.6,6.1,0.3,62.2,2.8,4.6,24.3,6.1
8211,Vienne - Roussillon,89594.0,221136.5,147004.4,64.2,13462.0,19578.0,26666.0,13204.0,8174.0,12000.0,14790.0,17270.0,22066.0,24906.0,28776.0,35666.0,4.4,5.8,0.3,60.5,3.1,5.2,25.4,5.8
8212,Roanne,61390.0,137454.5,94998.0,59.6,12942.0,18143.0,24332.0,11390.0,7708.0,11528.0,14134.0,16182.0,20296.0,22808.0,26216.0,32336.0,4.2,5.8,0.3,53.5,3.3,5.0,32.2,6.0
8213,Villefranche-sur-Saône,98669.0,248768.0,163984.9,67.4,14684.0,20944.0,28782.0,14098.0,9312.0,13206.0,16040.0,18524.0,23590.0,26788.0,31200.0,39290.0,4.2,5.6,0.3,62.8,2.7,5.2,22.6,6.7
8214,Lyon,723700.0,1705650.0,1151241.3,68.3,13520.0,21096.0,30224.0,16704.0,7346.0,11708.0,15172.0,18174.0,24188.0,27898.0,33108.0,42600.0,5.8,7.9,0.4,63.7,3.0,4.6,22.3,6.4
8215,Tarentaise,47225.0,108210.0,74094.4,68.7,14462.0,20292.0,27382.0,12920.0,9290.0,13048.0,15712.0,17982.0,22746.0,25606.0,29450.0,36832.0,4.0,5.4,0.3,56.6,3.2,8.1,22.6,9.5
8216,Chambéry,121116.0,280225.5,191107.5,67.9,14558.0,20918.0,28758.0,14200.0,8956.0,12990.0,15912.0,18440.0,23600.0,26788.0,31184.0,39254.0,4.4,5.9,0.3,58.5,2.7,5.4,26.4,7.0
8217,Maurienne,17583.0,39118.0,27131.5,68.5,14750.0,20268.0,27054.0,12304.0,9810.0,13498.0,15882.0,18034.0,22782.0,25510.0,29026.0,35540.0,3.6,4.7,0.3,55.1,3.0,7.3,27.9,6.7
8218,Annecy,119380.0,280975.5,190335.3,72.4,16338.0,23320.0,32696.0,16358.0,10520.0,14736.0,17828.0,20590.0,26336.0,30202.0,35900.0,47120.0,4.5,6.0,0.3,63.4,2.5,5.1,20.9,8.1
8219,Genevois Français,153243.0,368749.0,246351.4,58.6,16394.0,27592.0,44666.0,28272.0,8332.0,14046.0,18594.0,22924.0,33198.0,40224.0,49804.0,66140.0,7.9,10.4,0.4,74.9,2.6,3.3,14.8,4.4
8220,Vallée de l'Arve,23886.0,60155.5,39733.4,70.0,14476.0,21054.0,29118.0,14642.0,8944.0,12910.0,15914.0,18506.0,23820.0,27146.0,31654.0,40152.0,4.5,5.9,0.3,65.4,3.8,4.3,19.5,7.0
8221,Mont Blanc,27639.0,62623.0,43095.7,70.9,15215.0,21486.0,29442.0,14227.0,10158.0,13784.0,16532.0,19008.0,24082.0,27430.0,32184.0,41820.0,4.1,5.7,0.3,56.4,2.5,8.9,21.1,11.1
8222,Chablais,41200.0,95463.5,64993.6,69.9,15794.0,23452.0,34618.0,18824.0,9980.0,14078.0,17376.0,20358.0,27118.0,31648.0,38248.0,50136.0,5.0,6.5,0.4,65.1,3.0,5.2,19.7,7.0
8301,Montluçon,51574.0,108045.0,76739.2,57.9,12236.0,17902.0,24388.0,12152.0,6686.0,10812.0,13468.0,15762.0,20182.0,22828.0,26320.0,32504.0,4.9,6.6,0.3,50.0,2.8,5.8,36.2,5.2
8302,Moulins,44721.0,97139.0,68001.6,58.0,12430.0,18024.0,24470.0,12040.0,7276.0,11144.0,13650.0,15848.0,20278.0,22852.0,26477.0,32800.0,4.5,6.0,0.3,51.6,2.5,7.3,33.0,5.6
8303,Vichy,61551.0,129632.5,91858.0,57.7,12250.0,17962.0,24776.0,12526.0,7020.0,10898.0,13536.0,15802.0,20294.0,23088.0,26826.0,33950.0,4.8,6.7,0.3,50.0,2.9,6.1,35.2,5.8
8304,Aurillac,37286.0,80379.5,56564.7,58.6,12868.0,18320.0,25010.0,12142.0,8432.0,11626.0,14054.0,16268.0,20600.0,23310.0,27140.0,33806.0,4.0,5.4,0.3,52.2,2.3,7.3,31.6,6.6
8305,Mauriac,13738.0,28100.0,20251.4,50.3,11560.0,16340.0,22324.0,10764.0,7600.0,10540.0,12564.0,14394.0,18464.0,20852.0,24078.0,29820.0,3.9,5.3,0.3,42.8,2.2,10.7,37.6,6.7
8306,Saint-Flour,15490.0,33654.0,23662.0,51.6,11710.0,16534.0,22880.0,11170.0,7530.0,10628.0,12676.0,14578.0,18688.0,21308.0,24734.0,30590.0,4.1,5.5,0.3,46.6,2.4,11.3,31.9,7.8
8307,Brioude,19648.0,41906.0,29552.1,52.9,11680.0,16907.0,22868.0,11188.0,7328.0,10510.0,12824.0,14892.0,19068.0,21478.0,24598.0,30194.0,4.1,5.5,0.3,48.3,3.2,6.9,35.6,6.0
8308,Le Puy-en-Velay,39646.0,87386.5,60794.3,58.3,12730.0,18288.0,24984.0,12254.0,7924.0,11386.0,13924.0,16174.0,20630.0,23344.0,27038.0,33706.0,4.3,5.9,0.3,52.7,2.5,7.1,30.8,6.9
8309,Ambert,9529.0,20309.5,14382.9,55.9,12152.0,17554.0,24430.0,12278.0,7712.0,10912.0,13298.0,15418.0,19968.0,22872.0,26358.0,33300.0,4.3,5.8,0.3,49.9,2.4,6.1,35.2,6.4
8310,Clermont-Ferrand,227253.0,498435.0,347142.5,65.4,13870.0,20252.0,27982.0,14112.0,8246.0,12316.0,15260.0,17804.0,22920.0,26066.0,30338.0,37960.0,4.6,6.3,0.3,59.4,2.5,5.3,27.3,5.5
8311,Issoire,21627.0,47228.0,32963.5,59.5,12916.0,18545.0,24574.0,11658.0,8266.0,11696.0,14112.0,16282.0,20742.0,23158.0,26336.0,32244.0,3.9,5.2,0.3,53.3,3.0,6.1,32.0,5.6
8312,Thiers,20740.0,46714.0,32285.7,55.4,12103.0,17416.0,23726.0,11623.0,7180.0,10788.0,13336.0,15432.0,19538.0,22060.0,25722.0,31964.0,4.5,5.9,0.3,54.2,3.8,5.2,32.0,4.8
9101,Carcassonne,53146.0,119839.5,82578.3,53.7,10568.0,16994.0,24256.0,13688.0,4548.0,8894.0,11978.0,14502.0,19548.0,22488.0,26398.0,33166.0,7.3,9.5,0.4,51.5,3.6,6.4,32.7,5.8
9102,Limoux,19528.0,41796.0,29555.7,49.1,10252.0,15990.0,22476.0,12224.0,4834.0,8826.0,11496.0,13828.0,18278.0,20840.0,24376.0,30318.0,6.3,8.1,0.4,42.5,3.7,7.1,40.1,6.6
9103,Narbonne,71572.0,155320.0,108706.9,52.9,10524.0,16678.0,23790.0,13266.0,4968.0,9026.0,11896.0,14314.0,19136.0,22020.0,25844.0,32722.0,6.6,8.6,0.4,46.2,3.9,6.7,36.8,6.4
9104,Alès,64598.0,141966.0,98960.1,50.7,10048.0,16298.0,23276.0,13228.0,4118.0,8494.0,11466.0,13972.0,18720.0,21598.0,25342.0,31856.0,7.7,9.8,0.4,46.8,3.9,5.6,36.9,6.8
9105,Bagnols-sur-Cèze,28247.0,66523.0,45203.8,59.7,11798.0,18466.0,26086.0,14288.0,6140.0,10246.0,13246.0,15922.0,21196.0,24254.0,28220.0,35178.0,5.7,7.1,0.3,57.8,3.1,5.2,28.6,5.3
9106,Nîmes,149273.0,351663.5,238110.8,57.2,10668.0,17792.0,25670.0,15002.0,4638.0,8932.0,12256.0,15130.0,20550.0,23748.0,27978.0,35574.0,7.7,10.0,0.4,55.1,3.6,6.0,28.5,6.8
9107,Agde - Pézenas,38894.0,85204.0,59526.3,53.7,10578.0,16738.0,24018.0,13440.0,5394.0,9174.0,11900.0,14366.0,19288.0,22200.0,26242.0,33480.0,6.2,8.4,0.4,43.6,4.3,6.7,36.9,8.5
9108,Béziers,100381.0,224200.0,155099.4,51.8,9976.0,16438.0,23648.0,13672.0,4258.0,8390.0,11430.0,14006.0,18978.0,21908.0,25836.0,32810.0,7.7,10.2,0.4,46.9,3.7,7.5,34.8,7.1
9109,Clermont-l'Hérault - Lodève,23157.0,54739.5,36958.4,51.4,10656.0,16736.0,23642.0,12986.0,5554.0,9294.0,11946.0,14350.0,19124.0,21982.0,25590.0,32198.0,5.8,7.7,0.3,52.3,4.2,6.5,30.7,6.3
9110,Ganges,20586.0,44880.5,31356.7,49.5,10412.0,16294.0,23088.0,12676.0,5034.0,9010.0,11786.0,14150.0,18606.0,21350.0,25094.0,31598.0,6.3,8.1,0.4,46.0,4.3,6.7,36.2,6.8
9111,Montpellier,271605.0,615792.5,423090.9,62.4,12166.0,19762.0,28752.0,16586.0,5886.0,10316.0,13798.0,16830.0,22842.0,26520.0,31536.0,40542.0,6.9,9.1,0.4,57.4,3.6,6.5,25.2,7.3
9112,Sète,46247.0,101125.5,70582.9,56.4,11130.0,17534.0,24979.0,13849.0,5404.0,9504.0,12540.0,15084.0,20128.0,23156.0,27242.0,34700.0,6.4,8.7,0.4,48.9,4.0,6.5,34.0,6.6
9113,Lozère,32608.0,71452.0,49819.2,57.6,12394.0,17920.0,24434.0,12040.0,7758.0,11104.0,13580.0,15820.0,20208.0,22816.0,26444.0,32722.0,4.2,5.7,0.3,51.0,2.2,8.4,31.0,7.4
9114,Céret,34500.0,71798.5,51341.9,57.4,11878.0,17990.0,25370.0,13492.0,6464.0,10366.0,13200.0,15602.0,20530.0,23540.0,27670.0,34998.0,5.4,7.2,0.3,38.3,3.1,6.4,44.2,8.0
9115,Perpignan,152553.0,336609.5,233882.6,54.6,10374.0,17080.0,24652.0,14278.0,4408.0,8712.0,11892.0,14556.0,19768.0,22788.0,26866.0,34120.0,7.7,10.2,0.4,48.7,3.7,7.0,33.6,7.0
9116,Prades,19354.0,41465.5,29154.3,52.1,10838.0,16734.0,23636.0,12798.0,5658.0,9466.0,12112.0,14561.0,19100.0,21954.0,25574.0,32060.0,5.7,7.4,0.3,47.6,3.6,6.8,35.6,6.4
9301,Digne-les-Bains,32184.0,69273.5,48688.5,59.0,12202.0,18338.0,25496.0,13294.0,6806.0,10690.0,13524.0,15976.0,20856.0,23744.0,27574.0,34230.0,5.0,6.6,0.3,50.6,3.1,5.7,33.9,6.7
9302,Manosque,35577.0,79212.0,54919.0,59.3,12353.0,18726.0,26522.0,14169.0,6954.0,10836.0,13746.0,16248.0,21462.0,24630.0,28964.0,36640.0,5.3,6.9,0.3,49.7,3.4,6.4,32.8,7.7
9303,Briançon,15806.0,34346.0,23986.8,64.4,13412.0,18928.0,25796.0,12384.0,8742.0,12200.0,14570.0,16730.0,21306.0,24104.0,28042.0,35332.0,4.0,5.4,0.3,50.9,3.8,8.9,27.7,8.7
9304,Gap,46992.0,103244.5,71913.6,61.2,12840.0,18662.0,25750.0,12910.0,7868.0,11464.0,14060.0,16412.0,21082.0,23956.0,27934.0,34882.0,4.4,5.9,0.3,50.7,3.0,7.2,31.2,7.9
9305,Cannes - Antibes,191576.0,417972.0,292257.8,66.6,13494.0,20928.0,30726.0,17232.0,7702.0,11834.0,15060.0,17990.0,24152.0,28200.0,33878.0,44216.0,5.7,8.0,0.4,52.7,3.0,6.0,27.8,10.5
9306,Menton - Vallée de la Roya,39442.0,83923.0,59240.1,68.8,14082.0,21072.0,30184.0,16102.0,8570.0,12480.0,15562.0,18310.0,24108.0,27848.0,32838.0,41820.0,4.9,6.8,0.4,59.9,2.6,4.7,25.8,7.0
9307,Nice,290586.0,629070.5,440763.5,64.6,12660.0,20342.0,29718.0,17058.0,6404.0,10878.0,14258.0,17310.0,23524.0,27360.0,32636.0,42545.0,6.6,9.1,0.4,55.0,2.8,6.8,26.7,8.7
9308,Aix-en-Provence,165577.0,391580.5,265871.4,67.9,14474.0,22066.0,31888.0,17414.0,8510.0,12800.0,16028.0,19052.0,25374.0,29376.0,34952.0,44976.0,5.3,7.2,0.4,58.4,3.0,5.6,24.1,8.9
9309,Arles,35098.0,80937.5,55350.9,58.1,11102.0,17910.0,25728.0,14626.0,5500.0,9468.0,12650.0,15302.0,20672.0,23826.0,28264.0,36256.0,6.6,8.8,0.4,52.8,3.8,6.4,28.6,8.4
9310,Marseille - Aubagne,542818.0,1268852.5,861266.4,61.7,10880.0,19098.0,28330.0,17450.0,4164.0,8884.0,12708.0,15990.0,22344.0,26100.0,31092.0,40034.0,9.6,12.2,0.4,57.7,3.4,6.1,26.0,6.8
9311,Istres - Martigues,57093.0,136108.0,91906.2,64.2,12688.0,19482.0,27308.0,14620.0,7074.0,11016.0,14106.0,16816.0,22224.0,25386.0,29558.0,36510.0,5.2,6.7,0.3,61.9,3.5,3.8,26.3,4.5
9312,Salon-de-Provence,49880.0,121966.0,81537.9,64.3,12998.0,19982.0,28226.0,15228.0,7504.0,11384.0,14498.0,17232.0,22818.0,26194.0,30614.0,38148.0,5.1,6.7,0.3,62.3,3.3,4.4,24.0,6.0
9313,Draguignan,50747.0,117109.5,80192.7,60.5,12298.0,18794.0,26410.0,14112.0,6744.0,10714.0,13678.0,16264.0,21484.0,24496.0,28698.0,35918.0,5.3,7.1,0.3,49.6,3.2,6.3,33.8,7.1
9314,Fréjus - Saint-Raphaël,83476.0,180957.5,127253.7,66.6,13294.0,20348.0,29598.0,16304.0,7740.0,11692.0,14804.0,17592.0,23426.0,27152.0,32546.0,43000.0,5.6,7.9,0.4,42.3,2.9,7.3,34.9,12.6
9315,Toulon,278619.0,617433.0,429567.2,62.8,12680.0,19693.0,27882.0,15202.0,6522.0,10932.0,14202.0,16994.0,22510.0,25856.0,30324.0,38392.0,5.9,7.8,0.4,50.3,3.1,6.2,32.8,7.6
9316,Cavaillon - Apt,33556.0,77598.0,53081.9,57.1,10902.0,17434.0,25308.0,14406.0,5628.0,9376.0,12242.0,14820.0,20138.0,23348.0,27776.0,36214.0,6.4,8.6,0.4,48.8,3.7,6.7,30.9,9.9
9317,Orange,39437.0,96443.0,64488.5,57.9,11112.0,17500.0,24674.0,13562.0,5948.0,9604.0,12524.0,15078.0,20108.0,22962.0,26956.0,33938.0,5.7,7.4,0.3,55.9,3.7,5.7,28.0,6.7
9401,Ajaccio,41503.0,92759.5,64584.7,63.5,12568.0,19902.0,28774.0,16206.0,7064.0,10902.0,14156.0,17006.0,22996.0,26662.0,31430.0,39940.0,5.7,7.7,0.4,55.7,2.4,6.8,27.6,7.5
9402,Porto-Vecchio,10706.0,25176.5,17119.5,59.7,10676.0,17340.0,25946.0,15270.0,6242.0,9313.0,12010.0,14746.0,20198.0,23724.0,28358.0,37592.0,6.0,8.7,0.4,48.9,2.8,10.0,26.3,12.0
9403,Sartène - Propriano,4026.0,8915.0,6219.0,53.9,10068.0,16742.0,24988.0,14920.0,5290.0,8592.0,11508.0,14130.0,19510.0,22698.0,27338.0,35394.0,6.7,8.8,0.4,47.7,2.8,9.6,31.8,8.1
9404,Bastia,45172.0,100552.0,69964.2,55.4,10536.0,17604.0,26082.0,15546.0,5314.0,8930.0,12020.0,14790.0,20582.0,24094.0,28672.0,36964.0,7.0,9.7,0.4,54.4,2.5,8.5,27.6,7.0
9405,Calvi - L'Île-Rousse,8892.0,19189.5,13463.5,56.4,10550.0,17001.0,25250.0,14700.0,5633.0,9032.0,11844.0,14390.0,19846.0,23196.0,27754.0,36319.0,6.4,9.3,0.4,44.6,3.4,13.3,29.1,9.6
9406,Corte,4357.0,9087.0,6482.8,54.1,10416.0,17510.0,25718.0,15302.0,5324.0,9088.0,11884.0,14710.0,20240.0,23688.0,28020.0,34768.0,6.5,8.2,0.4,53.7,2.4,7.8,29.9,6.2
9407,Ghisonaccia - Aléria,5656.0,13446.5,9135.8,52.8,9738.0,16296.0,23980.0,14242.0,5018.0,8324.0,11182.0,13786.0,18962.0,22018.0,26198.0,33000.0,6.6,9.1,0.4,49.8,2.9,9.6,30.4,7.3
